name,mpg,cylinders,displacement,horsepower,weight,acceleration,model_year,origin
102,0.651595744680851,0.19999999999999996,0.08310249307479226,0.24025974025974023,0.13098950949815713,0.5161290322580646,0.583333333333333,1
249,0.5585106382978723,0.19999999999999996,0.08033240997229915,0.13636363636363635,0.10547207258293168,0.5564516129032259,0.583333333333333,3
271,0.5718085106382979,0.19999999999999996,0.08033240997229915,0.2077922077922078,0.1635951233342784,0.3709677419354839,0.583333333333333,2
84,0.3457446808510638,0.6000000000000001,0.21606648199445985,0.33116883116883117,0.3407995463566771,0.4032258064516129,0.583333333333333,3
21,0.33244680851063824,0.19999999999999996,0.14681440443213298,0.41558441558441556,0.27984122483697194,0.2661290322580646,0.583333333333333,2
173,0.33244680851063824,0.0,0.033240997229916885,0.41558441558441556,0.31386447405727247,0.32258064516129037,0.583333333333333,3
276,0.9069148936170214,0.19999999999999996,0.060941828254847646,0.012987012987012936,0.10547207258293168,0.9677419354838711,0.666666666666667,2
132,0.7207446808510638,0.19999999999999996,0.08310249307479226,0.12987012987012986,0.053019563368301714,0.39516129032258085,0.666666666666667,1
172,0.6329787234042552,0.19999999999999996,0.027700831024930733,0.03896103896103892,0.10547207258293168,0.7983870967741936,0.666666666666667,3
88,0.8085106382978723,0.19999999999999996,0.047091412742382266,0.15584415584415584,0.12957187411397786,0.7338709677419356,0.666666666666667,3
163,0.7207446808510638,0.19999999999999996,0.0637119113573407,0.09090909090909088,0.053019563368301714,0.5564516129032259,0.666666666666667,3
192,0.2898936170212765,1.0,0.5318559556786704,0.41558441558441556,0.4967394386163879,0.4838709677419356,0.666666666666667,1
108,0.276595744680851,1.0,0.6925207756232687,0.6103896103896105,0.601644457045648,0.2983870967741936,0.666666666666667,1
186,0.2978723404255319,1.0,0.6481994459833795,0.6038961038961039,0.5548624893677346,0.2661290322580646,0.666666666666667,1
238,0.27127659574468077,0.6000000000000001,0.4515235457063712,0.38311688311688313,0.5449390416784804,0.7822580645161291,0.666666666666667,1
52,0.3058510638297872,0.6000000000000001,0.36565096952908593,0.3181818181818182,0.43719875248086193,0.7016129032258066,0.666666666666667,1
128,0.2978723404255319,0.6000000000000001,0.36565096952908593,0.2532467532467532,0.3833286078820527,0.5080645161290324,0.666666666666667,1
129,0.42819148936170215,0.19999999999999996,0.1994459833795014,0.27272727272727276,0.31386447405727247,0.47580645161290336,0.666666666666667,1
227,0.3058510638297872,0.6000000000000001,0.4349030470914128,0.3506493506493506,0.5151686986107173,0.6209677419354839,0.666666666666667,1
2,0.276595744680851,0.6000000000000001,0.45429362880886426,0.28571428571428575,0.45279274170683304,0.6209677419354839,0.666666666666667,1
26,0.3085106382978724,0.6000000000000001,0.4515235457063712,0.38311688311688313,0.5009923447689254,0.5080645161290324,0.666666666666667,1
187,0.31382978723404253,0.6000000000000001,0.36565096952908593,0.2532467532467532,0.41309895094981575,0.5806451612903226,0.666666666666667,1
93,0.25531914893617025,0.6000000000000001,0.4349030470914128,0.41558441558441556,0.5690388432095265,0.7419354838709679,0.666666666666667,1
3,0.2420212765957447,0.6000000000000001,0.5263157894736842,0.4805194805194805,0.5094981570740006,0.4516129032258066,0.666666666666667,1
55,0.27127659574468077,1.0,0.6565096952908588,0.6428571428571428,0.5137510632265382,0.2983870967741936,0.666666666666667,1
30,0.23138297872340421,0.6000000000000001,0.4515235457063712,0.7727272727272727,0.5194216047632549,0.3145161290322581,0.666666666666667,1
133,0.2420212765957447,1.0,0.6481994459833795,0.6038961038961039,0.4513751063226539,0.13709677419354838,0.666666666666667,1
109,0.22606382978723402,1.0,0.6925207756232687,0.6103896103896105,0.699461298554012,0.33870967741935487,0.666666666666667,1
48,0.5585106382978723,0.19999999999999996,0.08310249307479226,0.14285714285714285,0.15367167564502415,0.5645161290322581,0.666666666666667,1
258,0.4920212765957447,0.19999999999999996,0.18282548476454294,0.3181818181818182,0.2685001417635384,0.3790322580645161,0.666666666666667,3
79,0.48404255319148926,0.19999999999999996,0.14127423822714683,0.33116883116883117,0.1947831017862206,0.4193548387096774,0.666666666666667,3
112,0.5824468085106382,0.19999999999999996,0.10249307479224376,0.18831168831168832,0.1749362064077119,0.4032258064516129,0.666666666666667,1
252,0.32180851063829785,0.19999999999999996,0.18282548476454294,0.3181818181818182,0.25574142330592575,0.42741935483870985,0.666666666666667,3
220,0.37765957446808507,0.19999999999999996,0.24376731301939056,0.38311688311688313,0.3209526509781684,0.5806451612903226,0.666666666666667,1
197,0.3936170212765957,0.19999999999999996,0.2299168975069252,0.2532467532467532,0.3521406294301106,0.6532258064516131,0.666666666666667,1
72,0.39627659574468077,0.19999999999999996,0.14127423822714683,0.33116883116883117,0.22455344485398354,0.4354838709677421,0.666666666666667,3
17,0.30053191489361697,0.3999999999999999,0.17451523545706368,0.37012987012987014,0.3450524525092147,0.5161290322580646,0.666666666666667,2
284,0.2127659574468085,0.6000000000000001,0.26315789473684215,0.5129870129870131,0.43294584632832434,0.3306451612903226,0.666666666666667,2
246,0.3351063829787234,0.19999999999999996,0.14681440443213298,0.4480519480519481,0.33512900481996033,0.5000000000000001,0.666666666666667,2
205,0.19148936170212763,0.6000000000000001,0.26315789473684215,0.5649350649350648,0.5094981570740006,0.5080645161290324,0.666666666666667,2
278,0.5984042553191489,0.19999999999999996,0.05817174515235457,0.16233766233766234,0.10688970796711084,0.4354838709677421,0.666666666666667,2
158,0.5452127659574467,0.19999999999999996,0.08310249307479226,0.14285714285714285,0.1480011341083074,0.5725806451612906,0.666666666666667,3
236,0.33244680851063824,0.6000000000000001,0.4515235457063712,0.4480519480519481,0.4627161893960874,0.47580645161290336,0.75,1
188,0.2872340425531915,0.6000000000000001,0.36565096952908593,0.2532467532467532,0.3904167848029487,0.7016129032258066,0.75,1
130,0.3537234042553191,0.19999999999999996,0.1994459833795014,0.27272727272727276,0.36206407711936495,0.6290322580645163,0.75,1
4,0.2978723404255319,0.6000000000000001,0.45429362880886426,0.28571428571428575,0.46838673093280414,0.7016129032258066,0.75,1
94,0.3085106382978724,0.6000000000000001,0.4349030470914128,0.41558441558441556,0.49532180323220865,0.5725806451612906,0.75,1
41,0.2127659574468085,1.0,0.6565096952908588,0.5454545454545454,0.6314148001134109,0.47580645161290336,0.75,1
142,0.2287234042553192,1.0,0.6481994459833795,0.5389610389610389,0.5988091862772894,0.3145161290322581,0.75,1
182,0.19946808510638295,1.0,0.7839335180055402,0.5974025974025974,0.6640204139495322,0.2983870967741936,0.75,1
114,0.24468085106382978,1.0,0.6925207756232687,0.577922077922078,0.6285795293450523,0.45967741935483863,0.75,1
27,0.21010638297872333,1.0,0.7811634349030471,0.7077922077922079,0.7788488800680465,0.4354838709677421,0.75,1
123,0.17287234042553193,1.0,0.7839335180055402,0.6233766233766234,0.69208959455628,0.3870967741935486,0.75,1
53,0.27127659574468077,1.0,0.551246537396122,0.5129870129870131,0.5647859370569889,0.44354838709677435,0.75,1
69,0.25265957446808507,1.0,0.8088642659279779,0.6753246753246753,0.6597675077969946,0.2822580645161291,0.75,1
288,0.6090425531914893,0.19999999999999996,0.05817174515235457,0.16233766233766234,0.08846044797278141,0.3629032258064516,0.75,2
165,0.6675531914893617,0.19999999999999996,0.04986149584487534,0.12337662337662336,0.10263680181457335,0.45967741935483863,0.75,3
101,0.7101063829787234,0.19999999999999996,0.08310249307479226,0.2207792207792208,0.08562517720442298,0.39516129032258085,0.75,1
13,0.4893617021276595,0.19999999999999996,0.14681440443213298,0.2207792207792208,0.29968812021548064,0.44354838709677435,0.75,1
176,0.43617021276595735,0.3999999999999999,0.31855955678670367,0.20129870129870125,0.5435214062943011,0.8548387096774196,0.75,2
35,0.3723404255319148,1.0,0.7811634349030471,0.5129870129870131,0.648426424723561,0.6370967741935484,0.75,1
215,0.6702127659574468,0.19999999999999996,0.10249307479224376,0.15584415584415584,0.16643039410263682,0.2983870967741936,0.75,1
218,0.6781914893617021,0.19999999999999996,0.10249307479224376,0.15584415584415584,0.15225404026084488,0.4354838709677421,0.75,1
74,0.6063829787234042,0.19999999999999996,0.047091412742382266,0.12337662337662336,0.11539552027218603,0.7822580645161291,0.75,3
120,0.752659574468085,0.19999999999999996,0.0637119113573407,0.14935064935064934,0.14658349872412813,0.4193548387096774,0.75,2
34,0.5159574468085105,0.19999999999999996,0.2299168975069252,0.28571428571428575,0.29968812021548064,0.5241935483870969,0.75,1
49,0.526595744680851,0.6000000000000001,0.29085872576177285,0.4480519480519481,0.2784235894527928,0.14516129032258074,0.75,1
196,0.47340425531914887,0.6000000000000001,0.29085872576177285,0.4480519480519481,0.3081939325205557,0.27419354838709686,0.75,1
237,0.651595744680851,0.19999999999999996,0.2299168975069252,0.28571428571428575,0.26736603345619503,0.2983870967741936,0.75,1
286,0.8643617021276596,0.19999999999999996,0.08310249307479226,0.19480519480519481,0.15055287779982984,0.4193548387096774,0.833333333333333,2
257,0.773936170212766,0.19999999999999996,0.05817174515235457,0.09090909090909088,0.10065211227672244,0.7500000000000001,0.833333333333333,3
48,0.6143617021276596,0.19999999999999996,0.08310249307479226,0.15584415584415584,0.1437482279557698,0.4838709677419356,0.833333333333333,1
77,0.75,0.19999999999999996,0.04986149584487534,0.12337662337662336,0.11511199319535015,0.5564516129032259,0.833333333333333,3
49,0.5053191489361701,0.19999999999999996,0.2299168975069252,0.28571428571428575,0.3019563368301673,0.5645161290322581,0.833333333333333,1
127,0.4627659574468085,0.19999999999999996,0.1994459833795014,0.27272727272727276,0.3563935355826482,0.6935483870967744,0.833333333333333,1
2,0.40691489361702127,0.19999999999999996,0.2299168975069252,0.28571428571428575,0.39410263680181457,0.8548387096774196,0.833333333333333,1
93,0.2686170212765957,0.6000000000000001,0.4349030470914128,0.28571428571428575,0.5012758718457613,0.7419354838709679,0.833333333333333,1
16,0.6728723404255318,0.19999999999999996,0.08033240997229915,0.2077922077922078,0.16302806918060675,0.5080645161290324,0.833333333333333,2
260,0.5531914893617021,0.19999999999999996,0.18282548476454294,0.28571428571428575,0.3113127303657499,0.4838709677419356,0.833333333333333,3
167,0.5930851063829787,0.19999999999999996,0.14404432132963987,0.18831168831168832,0.2633966543804933,0.6451612903225808,0.833333333333333,3
81,0.7446808510638298,0.19999999999999996,0.14127423822714683,0.29870129870129875,0.23277573008222285,0.44354838709677435,0.833333333333333,3
253,0.6170212765957447,0.19999999999999996,0.11080332409972296,0.18831168831168832,0.18485965409696625,0.45967741935483863,0.833333333333333,3
168,1.0000000000000002,0.19999999999999996,0.04986149584487534,0.12337662337662336,0.14091295718741137,0.6774193548387096,0.833333333333333,3
98,0.5026595744680851,0.19999999999999996,0.24376731301939056,0.38311688311688313,0.3365466402041395,0.39516129032258085,0.833333333333333,1
74,0.8457446808510637,0.19999999999999996,0.047091412742382266,0.12337662337662336,0.14091295718741137,0.7822580645161291,0.833333333333333,3
287,0.9388297872340424,0.19999999999999996,0.060941828254847646,0.012987012987012936,0.13382478026651545,0.9838709677419356,0.833333333333333,2
18,0.7287234042553191,0.3999999999999999,0.14681440443213298,0.13636363636363635,0.3790757017295152,0.8387096774193549,0.833333333333333,2
177,0.5585106382978723,0.19999999999999996,0.21606648199445985,0.13636363636363635,0.46413382478026655,0.9919354838709679,0.833333333333333,2
162,0.9468085106382979,0.19999999999999996,0.0637119113573407,0.13636363636363635,0.06719591721009355,0.3467741935483871,0.833333333333333,3
249,0.6595744680851062,0.19999999999999996,0.08033240997229915,0.13636363636363635,0.15083640487666572,0.6854838709677421,0.833333333333333,3
268,0.5531914893617021,0.19999999999999996,0.05817174515235457,0.10389610389610388,0.06577828182591439,0.4677419354838711,0.833333333333333,2
76,0.6303191489361702,0.6000000000000001,0.2770083102493075,0.5584415584415585,0.3677346186560817,0.153225806451613,0.833333333333333,3
174,0.39095744680851063,0.0,0.005540166204986152,0.3506493506493506,0.22880635100652114,0.24193548387096786,0.833333333333333,3
267,0.6914893617021276,0.19999999999999996,0.14958448753462603,0.27272727272727276,0.25148851715338816,0.4516129032258066,0.833333333333333,2
156,0.6223404255319148,0.19999999999999996,0.10803324099722991,0.16883116883116883,0.19194783101786217,0.6048387096774194,0.833333333333333,3
219,0.48404255319148926,0.19999999999999996,0.185595567867036,0.24675324675324678,0.24865324638502972,0.5000000000000001,0.916666666666667,1
32,0.46808510638297873,0.19999999999999996,0.2299168975069252,0.24675324675324678,0.2897646725262263,0.5564516129032259,0.916666666666667,1
92,0.44680851063829785,0.19999999999999996,0.24376731301939056,0.29870129870129875,0.2855117663736887,0.39516129032258085,0.916666666666667,1
49,0.3856382978723404,0.6000000000000001,0.29085872576177285,0.41558441558441556,0.31528210944145163,0.2500000000000001,0.916666666666667,1
219,0.5585106382978723,0.19999999999999996,0.185595567867036,0.24675324675324678,0.21888290331726679,0.27419354838709686,0.916666666666667,1
264,0.8005319148936171,0.19999999999999996,0.03047091412742381,0.07792207792207789,0.040260844910688987,0.5967741935483871,0.916666666666667,3
207,0.7978723404255318,0.19999999999999996,0.04986149584487534,0.11688311688311687,0.07428409413098946,0.5564516129032259,0.916666666666667,1
161,0.6941489361702128,0.19999999999999996,0.03601108033240996,0.09090909090909088,0.04167848029486815,0.5322580645161293,0.916666666666667,3
248,0.6196808510638296,0.19999999999999996,0.08033240997229915,0.13636363636363635,0.1281542387297987,0.6693548387096776,0.916666666666667,3
75,0.7446808510638298,0.19999999999999996,0.047091412742382266,0.12337662337662336,0.10263680181457335,0.7983870967741936,0.916666666666667,3
265,0.7632978723404257,0.19999999999999996,0.05817174515235457,0.10389610389610388,0.1239013325772611,0.6290322580645163,0.916666666666667,3
169,0.6675531914893617,0.19999999999999996,0.0637119113573407,0.14285714285714285,0.10547207258293168,0.5241935483870969,0.916666666666667,3
216,0.6835106382978724,0.19999999999999996,0.10249307479224376,0.11038961038961037,0.17068330025517442,0.4354838709677421,0.916666666666667,1
125,0.675531914893617,0.19999999999999996,0.08310249307479226,0.12337662337662336,0.12248369719308194,0.5403225806451614,0.916666666666667,1
124,0.5558510638297872,0.19999999999999996,0.08310249307479226,0.12337662337662336,0.21746526793308762,0.9032258064516131,0.916666666666667,1
272,0.6382978723404255,0.19999999999999996,0.10249307479224376,0.18181818181818182,0.1635951233342784,0.3790322580645161,0.916666666666667,2
164,0.6569148936170213,0.19999999999999996,0.10803324099722991,0.18831168831168832,0.16926566487099515,0.39516129032258085,0.916666666666667,3
253,0.6223404255319148,0.19999999999999996,0.11080332409972296,0.18831168831168832,0.20895945562801244,0.5887096774193551,0.916666666666667,3
73,0.6356382978723404,0.19999999999999996,0.14127423822714683,0.3506493506493506,0.28409413098950953,0.42741935483870985,0.916666666666667,3
167,0.601063829787234,0.19999999999999996,0.14404432132963987,0.18181818181818182,0.2897646725262263,0.7096774193548389,0.916666666666667,3
204,0.5079787234042553,0.19999999999999996,0.20221606648199444,0.2207792207792208,0.4584632832435498,0.8790322580645161,0.916666666666667,2
285,0.577127659574468,0.6000000000000001,0.21329639889196675,0.19480519480519481,0.4386163878650411,0.8145161290322583,0.916666666666667,2
262,0.43617021276595735,0.6000000000000001,0.2770083102493075,0.45454545454545453,0.36489934788772327,0.2500000000000001,0.916666666666667,3
85,0.4042553191489361,0.6000000000000001,0.21606648199445985,0.4805194805194805,0.37340516019279846,0.3467741935483871,0.916666666666667,3
22,0.3563829787234042,0.6000000000000001,0.4515235457063712,0.41558441558441556,0.5109157924581798,0.5080645161290324,0.916666666666667,1
191,0.46808510638297873,1.0,0.7811634349030471,0.38311688311688313,0.5988091862772894,0.7661290322580646,0.916666666666667,1
139,0.2978723404255319,0.6000000000000001,0.36565096952908593,0.27272727272727276,0.4102636801814573,0.6129032258064518,0.916666666666667,1
68,0.2287234042553192,0.6000000000000001,0.4349030470914128,0.2532467532467532,0.5250921462999717,0.5725806451612906,0.916666666666667,1
42,0.5053191489361701,0.19999999999999996,0.12188365650969527,0.27272727272727276,0.2812588602211511,0.8145161290322583,1.0,1
44,0.4787234042553191,0.19999999999999996,0.12188365650969527,0.27272727272727276,0.29118230791040545,0.7338709677419356,1.0,1
43,0.6648936170212766,0.19999999999999996,0.12188365650969527,0.27272727272727276,0.22171817408562522,0.6854838709677421,1.0,1
235,0.5851063829787234,0.19999999999999996,0.12188365650969527,0.2532467532467532,0.272753047916076,0.5403225806451614,1.0,1
91,0.5319148936170213,0.19999999999999996,0.185595567867036,0.24675324675324678,0.2585766940742841,0.5241935483870969,1.0,1
237,0.4787234042553191,0.19999999999999996,0.2299168975069252,0.28571428571428575,0.31811738020981006,0.6854838709677421,1.0,1
131,0.39893617021276595,0.19999999999999996,0.1994459833795014,0.29870129870129875,0.3549759001984689,0.5564516129032259,1.0,1
277,0.7180851063829787,0.19999999999999996,0.10249307479224376,0.18181818181818182,0.10405443719875251,0.4677419354838711,1.0,2
171,0.7446808510638298,0.19999999999999996,0.0637119113573407,0.14285714285714285,0.11681315565636519,0.7016129032258066,1.0,3
170,0.5851063829787234,0.19999999999999996,0.0637119113573407,0.14285714285714285,0.10121916643039408,0.6532258064516131,1.0,3
217,0.7712765957446809,0.19999999999999996,0.10249307479224376,0.11038961038961037,0.14516586333994896,0.4193548387096774,1.0,1
183,0.7180851063829787,0.19999999999999996,0.08310249307479226,0.15584415584415584,0.14516586333994896,0.6290322580645163,1.0,1
189,0.7180851063829787,0.19999999999999996,0.14404432132963987,0.27272727272727276,0.15508931102920331,0.4032258064516129,1.0,3
156,0.7180851063829787,0.19999999999999996,0.10803324099722991,0.18831168831168832,0.16784802948681599,0.4032258064516129,1.0,3
253,0.6648936170212766,0.19999999999999996,0.11080332409972296,0.15584415584415584,0.1791891125602495,0.5967741935483871,1.0,3
159,0.7712765957446809,0.19999999999999996,0.0637119113573407,0.13636363636363635,0.09980153104621492,0.44354838709677435,1.0,3
160,0.6117021276595744,0.19999999999999996,0.0637119113573407,0.13636363636363635,0.09980153104621492,0.5000000000000001,1.0,3
78,0.7712765957446809,0.19999999999999996,0.0637119113573407,0.13636363636363635,0.10830734335129011,0.5403225806451614,1.0,3
24,0.42553191489361697,0.6000000000000001,0.31301939058171746,0.41558441558441556,0.37765806634533594,0.5564516129032259,1.0,1
190,0.7712765957446809,0.6000000000000001,0.5373961218836565,0.2532467532467532,0.39750496172384464,0.6048387096774194,1.0,1
67,0.4521276595744681,0.19999999999999996,0.24376731301939056,0.29870129870129875,0.27558831868443434,0.4032258064516129,1.0,1
140,0.3457446808510638,0.6000000000000001,0.45429362880886426,0.42857142857142855,0.34647008789339384,0.4193548387096774,1.0,1
251,0.6117021276595744,0.19999999999999996,0.2105263157894737,0.3246753246753246,0.29827048483130136,0.3548387096774194,1.0,3
97,0.7180851063829787,0.19999999999999996,0.185595567867036,0.24675324675324678,0.2146299971647292,0.2822580645161291,1.0,1
40,0.4787234042553191,0.19999999999999996,0.2299168975069252,0.28571428571428575,0.3790757017295152,0.6290322580645163,1.0,1
145,0.4787234042553191,0.19999999999999996,0.1994459833795014,0.25974025974025977,0.33371136943578117,0.49193548387096786,1.0,1
113,0.6117021276595744,0.19999999999999996,0.185595567867036,0.24675324675324678,0.19336546640204144,0.16935483870967738,1.0,1
151,0.5053191489361701,0.19999999999999996,0.14404432132963987,0.21428571428571425,0.28692940175786785,0.7338709677419356,1.0,1
65,0.5851063829787234,0.19999999999999996,0.14127423822714683,0.2337662337662338,0.31386447405727247,0.7983870967741936,1.0,1
